"timeframe","Zip","NumOccupiedHsgUnits","NumOccupiedHsgUnits_m","zip_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m_adj","NumMrtgOrigHomePurchPerUnit","PctSubprimeConvOrigHomePur","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","indc"
1996,"ZIP 20332","X",".",20332,"01JAN1996","31DEC1996","X","X","X","X","X",".",0.0,145957,1.5,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1997,"ZIP 20332","X",".",20332,"01JAN1997","31DEC1997","X","X","X","X","X",".",0.0,67201,3.8,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1998,"ZIP 20332","X",".",20332,"01JAN1998","31DEC1998","X","X","X","X","X",".",0.0,63766,6.8,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1999,"ZIP 20332","X",".",20332,"01JAN1999","31DEC1999","X","X","X","X","X",".",0.0,68080,4.5,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2000,"ZIP 20332","X",".",20332,"01JAN2000","31DEC2000","X","X","X","X","X",".",0.0,77193,1.5,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2001,"ZIP 20332","X",".",20332,"01JAN2001","31DEC2001","X","X","X","X","X",".",0.0,0.0,0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2002,"ZIP 20332","X",".",20332,"01JAN2002","31DEC2002","X","X","X","X","X",".",0.0,36473,1.5,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2003,"ZIP 20332","X",".",20332,"01JAN2003","31DEC2003","X","X","X","X","X",".",0.0,105833,2.3,1.0,0.0,0.0,0.0,0.0,".",".",".",1
2004,"ZIP 20332","X",".",20332,"01JAN2004","31DEC2004","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2005,"ZIP 20332","X",".",20332,"01JAN2005","31DEC2005","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2006,"ZIP 20332","X",".",20332,"01JAN2006","31DEC2006","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2007,"ZIP 20332","X",".",20332,"01JAN2007","31DEC2007","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2008,"ZIP 20332","X",".",20332,"01JAN2008","31DEC2008","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2009,"ZIP 20332","X",".",20332,"01JAN2009","31DEC2009","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2010,"ZIP 20332","X",".",20332,"01JAN2010","31DEC2010","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2011,"ZIP 20332","X",".",20332,"01JAN2011","31DEC2011","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2012,"ZIP 20332","X",".",20332,"01JAN2012","31DEC2012","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2013,"ZIP 20332","X",".",20332,"01JAN2013","31DEC2013","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2014,"ZIP 20332","X",".",20332,"01JAN2014","31DEC2014","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2015,"ZIP 20332","X",".",20332,"01JAN2015","31DEC2015","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2016,"ZIP 20332","X",".",20332,"01JAN2016","31DEC2016","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
1995,"ZIP 20336","X",".",20336,"01JAN1995","31DEC1995","X","X","X","X","X",".",0.0,0.0,0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
1996,"ZIP 20336","X",".",20336,"01JAN1996","31DEC1996","X","X","X","X","X",".",0.0,145957,1.5,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1997,"ZIP 20336","X",".",20336,"01JAN1997","31DEC1997","X","X","X","X","X",".",0.0,67201,3.8,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1998,"ZIP 20336","X",".",20336,"01JAN1998","31DEC1998","X","X","X","X","X",".",0.0,63766,6.8,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1999,"ZIP 20336","X",".",20336,"01JAN1999","31DEC1999","X","X","X","X","X",".",0.0,68080,4.5,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2000,"ZIP 20336","X",".",20336,"01JAN2000","31DEC2000","X","X","X","X","X",".",0.0,77193,1.5,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2001,"ZIP 20336","X",".",20336,"01JAN2001","31DEC2001","X","X","X","X","X",".",0.0,0.0,0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2002,"ZIP 20336","X",".",20336,"01JAN2002","31DEC2002","X","X","X","X","X",".",0.0,36473,1.5,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2003,"ZIP 20336","X",".",20336,"01JAN2003","31DEC2003","X","X","X","X","X",".",0.0,105833,2.3,1.0,0.0,0.0,0.0,0.0,".",".",".",1
2004,"ZIP 20336","X",".",20336,"01JAN2004","31DEC2004","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2005,"ZIP 20336","X",".",20336,"01JAN2005","31DEC2005","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2006,"ZIP 20336","X",".",20336,"01JAN2006","31DEC2006","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2007,"ZIP 20336","X",".",20336,"01JAN2007","31DEC2007","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2008,"ZIP 20336","X",".",20336,"01JAN2008","31DEC2008","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2009,"ZIP 20336","X",".",20336,"01JAN2009","31DEC2009","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2010,"ZIP 20336","X",".",20336,"01JAN2010","31DEC2010","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2011,"ZIP 20336","X",".",20336,"01JAN2011","31DEC2011","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2012,"ZIP 20336","X",".",20336,"01JAN2012","31DEC2012","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2013,"ZIP 20336","X",".",20336,"01JAN2013","31DEC2013","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2014,"ZIP 20336","X",".",20336,"01JAN2014","31DEC2014","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2015,"ZIP 20336","X",".",20336,"01JAN2015","31DEC2015","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2016,"ZIP 20336","X",".",20336,"01JAN2016","31DEC2016","X","X","X","X","X",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2016,"ZIP 20001","X",".",20001,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-1.6,".",".",1
2016,"ZIP 20002","X",".",20002,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-0.8,".",".",1
2016,"ZIP 20003","X",".",20003,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",0.9,".",".",1
2016,"ZIP 20004","X",".",20004,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",1
2016,"ZIP 20005","X",".",20005,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-5.6,".",".",1
2016,"ZIP 20006","X",".",20006,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",1
2016,"ZIP 20007","X",".",20007,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-11,".",".",1
2016,"ZIP 20008","X",".",20008,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",8.3,".",".",1
2016,"ZIP 20009","X",".",20009,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",11,".",".",1
2016,"ZIP 20010","X",".",20010,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",9.6,".",".",1
2016,"ZIP 20011","X",".",20011,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",0.6,".",".",1
2016,"ZIP 20012","X",".",20012,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-0.2,".",".",1
2016,"ZIP 20015","X",".",20015,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-1.2,".",".",1
2016,"ZIP 20016","X",".",20016,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",15,".",".",1
2016,"ZIP 20017","X",".",20017,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",9.8,".",".",1
2016,"ZIP 20018","X",".",20018,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-3.4,".",".",1
2016,"ZIP 20019","X",".",20019,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-0.1,".",".",1
2016,"ZIP 20020","X",".",20020,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",1.9,".",".",1
2016,"ZIP 20024","X",".",20024,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",5.4,".",".",1
2016,"ZIP 20032","X",".",20032,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-0.0,".",".",1
2016,"ZIP 20036","X",".",20036,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",1
2016,"ZIP 20037","X",".",20037,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",8.8,".",".",1
2016,"ZIP 20052","X",".",20052,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",1
2016,"ZIP 20057","X",".",20057,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",1
2016,"ZIP 20059","X",".",20059,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",1
2016,"ZIP 20064","X",".",20064,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",1
2016,"ZIP 20332","X",".",20332,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",1
2016,"ZIP 20336","X",".",20336,"01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",1
2016,"ZIP 20001","X",".",20001,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",8.8,".",1
2016,"ZIP 20002","X",".",20002,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",7.2,".",1
2016,"ZIP 20003","X",".",20003,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",3.2,".",1
2016,"ZIP 20004","X",".",20004,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".","i",".",1
2016,"ZIP 20005","X",".",20005,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",14,".",1
2016,"ZIP 20006","X",".",20006,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".","i",".",1
2016,"ZIP 20007","X",".",20007,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",1.2,".",1
2016,"ZIP 20008","X",".",20008,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",5.3,".",1
2016,"ZIP 20009","X",".",20009,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",5.0,".",1
2016,"ZIP 20010","X",".",20010,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",7.9,".",1
2016,"ZIP 20011","X",".",20011,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",7.2,".",1
2016,"ZIP 20012","X",".",20012,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",3.6,".",1
2016,"ZIP 20015","X",".",20015,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",2.1,".",1
2016,"ZIP 20016","X",".",20016,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",4.7,".",1
2016,"ZIP 20017","X",".",20017,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",4.5,".",1
2016,"ZIP 20018","X",".",20018,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",7.5,".",1
2016,"ZIP 20019","X",".",20019,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",3.7,".",1
2016,"ZIP 20020","X",".",20020,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",2.1,".",1
2016,"ZIP 20024","X",".",20024,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",23,".",1
2016,"ZIP 20032","X",".",20032,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",5.9,".",1
2016,"ZIP 20036","X",".",20036,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".","i",".",1
2016,"ZIP 20037","X",".",20037,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",1.6,".",1
2016,"ZIP 20052","X",".",20052,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".","i",".",1
2016,"ZIP 20057","X",".",20057,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".","i",".",1
2016,"ZIP 20059","X",".",20059,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".","i",".",1
2016,"ZIP 20064","X",".",20064,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".","i",".",1
2016,"ZIP 20332","X",".",20332,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".","i",".",1
2016,"ZIP 20336","X",".",20336,"01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".","i",".",1
2016,"ZIP 20001","X",".",20001,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",3.1,1
2016,"ZIP 20002","X",".",20002,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",2.8,1
2016,"ZIP 20003","X",".",20003,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",1.1,1
2016,"ZIP 20004","X",".",20004,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".","i",1
2016,"ZIP 20005","X",".",20005,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",1.0,1
2016,"ZIP 20006","X",".",20006,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".","i",1
2016,"ZIP 20007","X",".",20007,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",0.6,1
2016,"ZIP 20008","X",".",20008,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",0.9,1
2016,"ZIP 20009","X",".",20009,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",2.2,1
2016,"ZIP 20010","X",".",20010,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",2.9,1
2016,"ZIP 20011","X",".",20011,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",1.6,1
2016,"ZIP 20012","X",".",20012,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",0.4,1
2016,"ZIP 20015","X",".",20015,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",-0.1,1
2016,"ZIP 20016","X",".",20016,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",1.1,1
2016,"ZIP 20017","X",".",20017,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",1.6,1
2016,"ZIP 20018","X",".",20018,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",0.8,1
2016,"ZIP 20019","X",".",20019,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",-0.9,1
2016,"ZIP 20020","X",".",20020,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",-0.5,1
2016,"ZIP 20024","X",".",20024,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",3.5,1
2016,"ZIP 20032","X",".",20032,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",-1.0,1
2016,"ZIP 20036","X",".",20036,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".","i",1
2016,"ZIP 20037","X",".",20037,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".",-0.2,1
2016,"ZIP 20052","X",".",20052,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".","i",1
2016,"ZIP 20057","X",".",20057,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".","i",1
2016,"ZIP 20059","X",".",20059,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".","i",1
2016,"ZIP 20064","X",".",20064,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".","i",1
2016,"ZIP 20332","X",".",20332,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".","i",1
2016,"ZIP 20336","X",".",20336,"01JAN2006","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",".","i",1

