"timeframe","Psa2012","psa2012_nf","start_date","end_date","PctPoorPersons","PctPoorChildren","PctPoorElderly","AvgFamilyIncAdj","PctPoorPersons_m","PctPoorChildren_m","PctPoorElderly_m","AvgFamilyIncAdj_m","PctChgAvgFamilyIncAdj","Tanf_client","Fs_client"
2003,"PSA 702",702,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",1645,2571
2004,"PSA 702",702,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1703,2776
2005,"PSA 702",702,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1640,2730
2006,"PSA 702",702,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",1470,2625
2007,"PSA 702",702,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1431,2574
2008,"PSA 702",702,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1582,2787
2009,"PSA 702",702,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",1737,3176
2010,"PSA 702",702,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1810,3584
2011,"PSA 702",702,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1870,4097
2012,"PSA 702",702,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1979,4495
2013,"PSA 702",702,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1999,4677
2014,"PSA 702",702,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1991,4483
2015,"PSA 702",702,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1830,4425
2000,"PSA 703",703,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",2870,4221
2001,"PSA 703",703,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",2823,3851
2002,"PSA 703",703,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",2707,3985
2003,"PSA 703",703,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2706,4256
2004,"PSA 703",703,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",2791,4379
2005,"PSA 703",703,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2771,4571
2006,"PSA 703",703,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2633,4539
2007,"PSA 703",703,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",2497,4490
2008,"PSA 703",703,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",2486,4645
2009,"PSA 703",703,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2616,4990
2010,"PSA 703",703,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2560,5331
2011,"PSA 703",703,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",2663,5786
2012,"PSA 703",703,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",2738,6079
2013,"PSA 703",703,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",2810,6387
2014,"PSA 703",703,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",2715,6086
2015,"PSA 703",703,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",2453,6018
2000,"PSA 704",704,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",2484,3596
2001,"PSA 704",704,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",2310,3135
2002,"PSA 704",704,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",2113,2822
2003,"PSA 704",704,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2111,2919
2004,"PSA 704",704,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",2191,3181
2005,"PSA 704",704,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2205,3248
2006,"PSA 704",704,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2056,3187
2007,"PSA 704",704,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",2029,3314
2008,"PSA 704",704,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1892,3218
2009,"PSA 704",704,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2103,3752
2010,"PSA 704",704,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2044,4268
2011,"PSA 704",704,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",2086,4809
2012,"PSA 704",704,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",2203,5169
2013,"PSA 704",704,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",2222,5324
2014,"PSA 704",704,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",2170,5158
2015,"PSA 704",704,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1966,5099
2000,"PSA 705",705,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1686,2518
2001,"PSA 705",705,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1631,2295
2002,"PSA 705",705,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1575,2301
2003,"PSA 705",705,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",1575,2348
2004,"PSA 705",705,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1599,2395
2005,"PSA 705",705,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1393,2168
2006,"PSA 705",705,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",1258,2058
2007,"PSA 705",705,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1277,2145
2008,"PSA 705",705,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1283,2229
2009,"PSA 705",705,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",1332,2579
2010,"PSA 705",705,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1439,2971
2011,"PSA 705",705,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1465,3332
2012,"PSA 705",705,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1405,3421
2013,"PSA 705",705,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1357,3441
2014,"PSA 705",705,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1362,3422
2015,"PSA 705",705,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1226,3402
2000,"PSA 706",706,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",2719,3966
2001,"PSA 706",706,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",2592,3734
2002,"PSA 706",706,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",2758,3970
2003,"PSA 706",706,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2842,4232
2004,"PSA 706",706,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",2767,4305
2005,"PSA 706",706,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2534,3940
2006,"PSA 706",706,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2166,3756
2007,"PSA 706",706,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",2048,3608
2008,"PSA 706",706,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",2180,3925
2009,"PSA 706",706,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2353,4565
2010,"PSA 706",706,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2496,5134
2011,"PSA 706",706,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",2435,5459
2012,"PSA 706",706,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",2421,5750
2013,"PSA 706",706,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",2459,5920
2014,"PSA 706",706,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",2456,5941
2015,"PSA 706",706,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",2373,5889
2000,"PSA 707",707,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",902,1469
2001,"PSA 707",707,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",929,1454
2002,"PSA 707",707,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1017,1558
2003,"PSA 707",707,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",1078,1693
2004,"PSA 707",707,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1080,1738
2005,"PSA 707",707,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1027,1817
2006,"PSA 707",707,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",982,1874
2007,"PSA 707",707,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1014,1908
2008,"PSA 707",707,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1086,2048
2009,"PSA 707",707,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",1126,2407
2010,"PSA 707",707,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1209,2803
2011,"PSA 707",707,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1275,3253
2012,"PSA 707",707,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1315,3515
2013,"PSA 707",707,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1431,3783
2014,"PSA 707",707,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1510,3811
2015,"PSA 707",707,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1405,3861
2000,"PSA 708",708,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1954,2942
2001,"PSA 708",708,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1892,2664
2002,"PSA 708",708,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1933,2718
2003,"PSA 708",708,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2013,2993
2004,"PSA 708",708,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1939,3084
2005,"PSA 708",708,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1994,3246
2006,"PSA 708",708,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",1845,3406
2007,"PSA 708",708,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1945,3586
2008,"PSA 708",708,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",2048,3883
2009,"PSA 708",708,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2225,4657
2010,"PSA 708",708,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2293,5360
2011,"PSA 708",708,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",2401,5951
2012,"PSA 708",708,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",2484,6311
2013,"PSA 708",708,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",2529,6595
2014,"PSA 708",708,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",2606,6764
2015,"PSA 708",708,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",2522,6881

