"timeframe","Geo2010","geo2010_nf","start_date","end_date","PctPoorPersons","PctPoorChildren","PctPoorElderly","AvgFamilyIncAdj","PctPoorPersons_m","PctPoorChildren_m","PctPoorElderly_m","AvgFamilyIncAdj_m","PctChgAvgFamilyIncAdj","Tanf_client","Fs_client","ucounty"
"2012-16","MD Tract 009 8605.02",24009860502,"01JAN2012","31DEC2016",6.9,7.3,2.9,119162,3.9,7.0,6.0,24851,"X","X","X","Calvert"
"2012-16","MD Tract 009 8606",24009860600,"01JAN2012","31DEC2016",2.7,2.7,0.0,134359,2.4,4.9,3.1,17662,"X","X","X","Calvert"
"2012-16","MD Tract 009 8607.01",24009860701,"01JAN2012","31DEC2016",8.0,10,3.2,126670,5.3,13,4.1,42037,"X","X","X","Calvert"
"2012-16","MD Tract 009 8607.02",24009860702,"01JAN2012","31DEC2016",12,16,17,86466,5.5,10,12,16096,"X","X","X","Calvert"
"2012-16","MD Tract 009 8607.03",24009860703,"01JAN2012","31DEC2016",8.0,15,0.2,93603,5.4,9.3,3.6,17718,"X","X","X","Calvert"
"2012-16","MD Tract 009 8608.01",24009860801,"01JAN2012","31DEC2016",4.4,1.1,8.3,121397,3.1,3.3,9.5,18193,"X","X","X","Calvert"
"2012-16","MD Tract 009 8608.02",24009860802,"01JAN2012","31DEC2016",5.1,1.7,10,117735,2.3,4.2,9.6,19236,"X","X","X","Calvert"
"2012-16","MD Tract 009 8609",24009860900,"01JAN2012","31DEC2016",8.7,11,4.7,109813,5.2,7.4,4.3,23082,"X","X","X","Calvert"
"2012-16","MD Tract 009 8610.01",24009861001,"01JAN2012","31DEC2016",1.1,0.0,3.9,131517,1.0,17,11,32980,"X","X","X","Calvert"
"2012-16","MD Tract 009 8610.03",24009861003,"01JAN2012","31DEC2016",10.0,1.8,14,102635,8.6,5.0,12,20634,"X","X","X","Calvert"
"2012-16","MD Tract 009 8610.04",24009861004,"01JAN2012","31DEC2016",7.2,11,5.1,96313,4.5,7.0,7.5,19859,"X","X","X","Calvert"
"2012-16","MD Tract 017 8501.01",24017850101,"01JAN2012","31DEC2016",5.8,8.1,3.0,109192,2.9,5.3,5.8,17324,"X","X","X","Charles"
"2012-16","MD Tract 017 8501.02",24017850102,"01JAN2012","31DEC2016",15,26,14,95215,6.7,13,6.6,17437,"X","X","X","Charles"
"2012-16","MD Tract 017 8502.01",24017850201,"01JAN2012","31DEC2016",0.3,0.2,17,64493,1.0,9.8,172,18999,"X","X","X","Charles"
"2012-16","MD Tract 017 8502.02",24017850202,"01JAN2012","31DEC2016",8.6,11,6.0,77522,4.1,6.4,5.9,14186,"X","X","X","Charles"
"2012-16","MD Tract 017 8503",24017850300,"01JAN2012","31DEC2016",9.0,12,12,98065,5.6,8.2,6.5,21150,"X","X","X","Charles"
"2012-16","MD Tract 017 8504",24017850400,"01JAN2012","31DEC2016",9.3,5.1,2.7,103412,3.6,5.7,4.0,18390,"X","X","X","Charles"
"2012-16","MD Tract 017 8505",24017850500,"01JAN2012","31DEC2016",7.4,11,1.7,123328,5.1,11,5.2,23235,"X","X","X","Charles"
"2012-16","MD Tract 017 8506",24017850600,"01JAN2012","31DEC2016",2.7,1.6,0.0,149780,1.7,4.3,3.6,29695,"X","X","X","Charles"
"2012-16","MD Tract 017 8507.06",24017850706,"01JAN2012","31DEC2016",1.6,1.7,0.0,138869,1.7,3.5,9.3,16173,"X","X","X","Charles"
"2012-16","MD Tract 017 8507.08",24017850708,"01JAN2012","31DEC2016",6.7,12,14,133714,4.9,7.5,11,20474,"X","X","X","Charles"
"2012-16","MD Tract 017 8507.09",24017850709,"01JAN2012","31DEC2016",5.6,6.6,13,105703,3.1,4.9,19,23410,"X","X","X","Charles"
"2012-16","MD Tract 017 8507.10",24017850710,"01JAN2012","31DEC2016",3.9,7.0,2.7,128020,3.2,5.4,9.7,17985,"X","X","X","Charles"
"2012-16","MD Tract 017 8507.11",24017850711,"01JAN2012","31DEC2016",15,24,21,88650,8.7,12,22,15017,"X","X","X","Charles"
"2012-16","MD Tract 017 8507.12",24017850712,"01JAN2012","31DEC2016",3.9,3.6,3.1,137107,2.3,4.1,6.2,16120,"X","X","X","Charles"
"2012-16","MD Tract 017 8507.13",24017850713,"01JAN2012","31DEC2016",5.9,5.3,5.5,145964,3.5,4.9,9.0,19630,"X","X","X","Charles"
"2012-16","MD Tract 017 8508.01",24017850801,"01JAN2012","31DEC2016",5.8,11,7.2,124409,4.3,9.4,7.3,15714,"X","X","X","Charles"
"2012-16","MD Tract 017 8508.02",24017850802,"01JAN2012","31DEC2016",7.0,13,3.5,97856,2.5,7.5,5.1,16726,"X","X","X","Charles"
"2012-16","MD Tract 017 8509.01",24017850901,"01JAN2012","31DEC2016",17,23,17,58013,6.5,8.9,11,10605,"X","X","X","Charles"
"2012-16","MD Tract 017 8509.02",24017850902,"01JAN2012","31DEC2016",13,20,14,95403,5.5,8.0,14,14528,"X","X","X","Charles"
"2012-16","MD Tract 017 8509.04",24017850904,"01JAN2012","31DEC2016",4.1,3.6,1.8,120304,2.5,2.8,6.5,16367,"X","X","X","Charles"
"2012-16","MD Tract 017 8509.05",24017850905,"01JAN2012","31DEC2016",6.3,8.5,8.7,103144,4.1,6.9,9.6,20570,"X","X","X","Charles"
"2012-16","MD Tract 017 8509.06",24017850906,"01JAN2012","31DEC2016",20,31,21,76043,8.2,13,13,18236,"X","X","X","Charles"
"2012-16","MD Tract 017 8510.01",24017851001,"01JAN2012","31DEC2016",4.8,9.5,2.0,125457,5.7,11,3.6,24424,"X","X","X","Charles"
"2012-16","MD Tract 017 8510.02",24017851002,"01JAN2012","31DEC2016",10,18,18,110541,5.4,9.2,9.2,14999,"X","X","X","Charles"
"2012-16","MD Tract 017 8511",24017851100,"01JAN2012","31DEC2016",6.1,15,1.8,113774,6.1,14,5.3,31790,"X","X","X","Charles"
"2012-16","MD Tract 017 8512",24017851200,"01JAN2012","31DEC2016",10,15,15,100650,4.5,8.4,9.4,15893,"X","X","X","Charles"
"2012-16","MD Tract 017 8513.01",24017851301,"01JAN2012","31DEC2016",8.1,18,1.6,130773,5.7,11,4.5,15720,"X","X","X","Charles"
"2012-16","MD Tract 017 8513.02",24017851302,"01JAN2012","31DEC2016",4.5,4.5,2.8,128300,2.6,6.9,4.0,16172,"X","X","X","Charles"
"2012-16","MD Tract 017 8514",24017851400,"01JAN2012","31DEC2016",7.0,6.1,8.4,160414,3.7,5.0,7.7,21736,"X","X","X","Charles"
"2012-16","MD Tract 017 8515",24017851500,"01JAN2012","31DEC2016",5.1,8.6,1.5,116408,3.0,6.0,6.7,21548,"X","X","X","Charles"
"2012-16","MD Tract 021 7402",24021740200,"01JAN2012","31DEC2016",8.8,14,4.6,120175,4.9,7.2,4.6,20267,"X","X","X","Frederick"
"2012-16","MD Tract 021 7501",24021750100,"01JAN2012","31DEC2016",6.3,2.1,5.7,88934,3.1,21,14,25456,"X","X","X","Frederick"
"2012-16","MD Tract 021 7502",24021750200,"01JAN2012","31DEC2016",12,0.0,0.0,134176,5.3,28,12,41608,"X","X","X","Frederick"
"2012-16","MD Tract 021 7503",24021750300,"01JAN2012","31DEC2016",31,63,12,60585,11,19,11,20506,"X","X","X","Frederick"
"2012-16","MD Tract 021 7505.03",24021750503,"01JAN2012","31DEC2016",14,17,3.3,71162,6.7,9.5,8.8,17864,"X","X","X","Frederick"
"2012-16","MD Tract 021 7505.04",24021750504,"01JAN2012","31DEC2016",12,29,6.1,76921,5.4,17,5.4,17916,"X","X","X","Frederick"
"2012-16","MD Tract 021 7505.05",24021750505,"01JAN2012","31DEC2016",26,42,34,57333,7.7,7.9,18,12836,"X","X","X","Frederick"
"2012-16","MD Tract 021 7505.06",24021750506,"01JAN2012","31DEC2016",4.0,5.7,2.6,104092,3.4,5.3,4.9,18686,"X","X","X","Frederick"
"2012-16","MD Tract 021 7506",24021750600,"01JAN2012","31DEC2016",7.4,0.0,8.3,129981,4.3,16,5.6,25929,"X","X","X","Frederick"
"2012-16","MD Tract 021 7507.01",24021750701,"01JAN2012","31DEC2016",4.6,3.2,0.6,102941,2.8,4.3,6.8,14236,"X","X","X","Frederick"
"2012-16","MD Tract 021 7507.02",24021750702,"01JAN2012","31DEC2016",15,32,15,73704,5.9,16,7.7,14804,"X","X","X","Frederick"
"2012-16","MD Tract 021 7508.01",24021750801,"01JAN2012","31DEC2016",18,6.8,25,87785,7.5,12,14,24904,"X","X","X","Frederick"
"2012-16","MD Tract 021 7508.02",24021750802,"01JAN2012","31DEC2016",2.2,5.2,0.0,130269,2.0,7.2,2.1,19471,"X","X","X","Frederick"
"2012-16","MD Tract 021 7508.03",24021750803,"01JAN2012","31DEC2016",4.5,4.5,8.9,105717,3.3,6.0,7.6,20743,"X","X","X","Frederick"
"2012-16","MD Tract 021 7510.01",24021751001,"01JAN2012","31DEC2016",5.6,5.2,23,96944,3.9,16,70,25184,"X","X","X","Frederick"
"2012-16","MD Tract 021 7510.02",24021751002,"01JAN2012","31DEC2016",4.3,0.0,4.5,116774,3.7,5.2,6.3,26151,"X","X","X","Frederick"
"2012-16","MD Tract 021 7510.03",24021751003,"01JAN2012","31DEC2016",15,23,17,90131,7.4,10,17,23845,"X","X","X","Frederick"
"2012-16","MD Tract 021 7510.04",24021751004,"01JAN2012","31DEC2016",5.4,11,2.9,108427,3.6,9.0,7.0,21630,"X","X","X","Frederick"
"2012-16","MD Tract 021 7512.01",24021751201,"01JAN2012","31DEC2016",3.2,4.2,1.4,124538,2.4,4.1,3.7,13136,"X","X","X","Frederick"
"2012-16","MD Tract 021 7512.02",24021751202,"01JAN2012","31DEC2016",6.5,11,11,113627,3.7,8.7,8.0,18884,"X","X","X","Frederick"
"2012-16","MD Tract 021 7512.03",24021751203,"01JAN2012","31DEC2016",3.7,0.0,5.0,123952,2.1,12,3.7,22752,"X","X","X","Frederick"
"2012-16","MD Tract 021 7513.01",24021751301,"01JAN2012","31DEC2016",5.3,11,2.5,167900,6.7,12,3.7,46335,"X","X","X","Frederick"
"2012-16","MD Tract 021 7513.02",24021751302,"01JAN2012","31DEC2016",8.0,6.8,12,104282,5.4,11,8.4,22087,"X","X","X","Frederick"
"2012-16","MD Tract 021 7516",24021751600,"01JAN2012","31DEC2016",3.9,4.9,1.5,109228,2.9,9.2,4.6,20458,"X","X","X","Frederick"
"2012-16","MD Tract 021 7517.01",24021751701,"01JAN2012","31DEC2016",2.6,2.0,1.7,106579,1.5,8.7,5.9,16864,"X","X","X","Frederick"
"2012-16","MD Tract 021 7517.02",24021751702,"01JAN2012","31DEC2016",11,13,9.6,124433,5.4,8.1,6.1,25839,"X","X","X","Frederick"
"2012-16","MD Tract 021 7518.01",24021751801,"01JAN2012","31DEC2016",5.2,9.0,2.5,128670,3.9,5.8,5.9,15402,"X","X","X","Frederick"
"2012-16","MD Tract 021 7518.02",24021751802,"01JAN2012","31DEC2016",3.4,4.4,0.0,122112,2.6,5.3,3.9,15615,"X","X","X","Frederick"
"2012-16","MD Tract 021 7519.01",24021751901,"01JAN2012","31DEC2016",2.7,2.0,1.9,119520,2.2,3.2,5.4,12550,"X","X","X","Frederick"
"2012-16","MD Tract 021 7519.02",24021751902,"01JAN2012","31DEC2016",6.2,1.7,23,123002,3.2,4.1,13,18960,"X","X","X","Frederick"
"2012-16","MD Tract 021 7519.03",24021751903,"01JAN2012","31DEC2016",0.0,0.0,0.0,158203,0.3,4.2,4.9,22426,"X","X","X","Frederick"
"2012-16","MD Tract 021 7519.04",24021751904,"01JAN2012","31DEC2016",6.0,8.4,7.7,130670,5.5,8.3,7.7,20638,"X","X","X","Frederick"
"2012-16","MD Tract 021 7520.01",24021752001,"01JAN2012","31DEC2016",1.6,2.4,4.4,123089,1.4,4.4,8.7,12781,"X","X","X","Frederick"
"2012-16","MD Tract 021 7521.01",24021752101,"01JAN2012","31DEC2016",0.0,0.0,0.0,171833,0.4,5.6,7.2,31844,"X","X","X","Frederick"
"2012-16","MD Tract 021 7521.02",24021752102,"01JAN2012","31DEC2016",3.0,0.7,6.7,136157,2.2,4.9,6.8,21343,"X","X","X","Frederick"
"2012-16","MD Tract 021 7522.01",24021752201,"01JAN2012","31DEC2016",4.5,3.2,6.2,172415,2.3,11,5.1,34764,"X","X","X","Frederick"
"2012-16","MD Tract 021 7522.02",24021752202,"01JAN2012","31DEC2016",0.8,0.9,6.9,154487,0.9,2.7,17,21072,"X","X","X","Frederick"
"2012-16","MD Tract 021 7522.04",24021752204,"01JAN2012","31DEC2016",2.6,2.9,0.0,146314,2.1,3.3,8.3,13787,"X","X","X","Frederick"
"2012-16","MD Tract 021 7523.01",24021752301,"01JAN2012","31DEC2016",6.9,8.8,11,89633,3.7,4.4,19,13084,"X","X","X","Frederick"
"2012-16","MD Tract 021 7523.02",24021752302,"01JAN2012","31DEC2016",3.8,0.8,7.6,135318,1.9,3.8,6.3,22436,"X","X","X","Frederick"
"2012-16","MD Tract 021 7523.03",24021752303,"01JAN2012","31DEC2016",2.2,2.0,4.4,137290,1.3,4.2,5.2,23808,"X","X","X","Frederick"
"2012-16","MD Tract 021 7525.01",24021752501,"01JAN2012","31DEC2016",2.7,0.9,1.2,136317,1.4,4.4,2.2,17960,"X","X","X","Frederick"
"2012-16","MD Tract 021 7525.02",24021752502,"01JAN2012","31DEC2016",3.6,0.8,11,126387,1.9,7.6,7.4,14945,"X","X","X","Frederick"
"2012-16","MD Tract 021 7526.01",24021752601,"01JAN2012","31DEC2016",1.2,1.0,0.0,152221,0.7,4.5,4.1,27594,"X","X","X","Frederick"
"2012-16","MD Tract 021 7526.02",24021752602,"01JAN2012","31DEC2016",1.6,0.0,2.1,126840,1.3,7.5,3.7,24425,"X","X","X","Frederick"
"2012-16","MD Tract 021 7526.03",24021752603,"01JAN2012","31DEC2016",1.2,1.0,5.2,150602,1.0,4.1,5.0,24411,"X","X","X","Frederick"
"2012-16","MD Tract 021 7528.01",24021752801,"01JAN2012","31DEC2016",6.2,13,3.7,108007,3.5,10,6.1,18966,"X","X","X","Frederick"
"2012-16","MD Tract 021 7528.02",24021752802,"01JAN2012","31DEC2016",4.5,2.0,13,121188,2.6,5.8,8.7,15609,"X","X","X","Frederick"
"2012-16","MD Tract 021 7529",24021752900,"01JAN2012","31DEC2016",13,23,3.5,83911,5.3,8.7,5.6,15327,"X","X","X","Frederick"
"2012-16","MD Tract 021 7530.01",24021753001,"01JAN2012","31DEC2016",4.6,0.0,4.9,102778,2.8,3.9,4.3,17970,"X","X","X","Frederick"
"2012-16","MD Tract 021 7530.02",24021753002,"01JAN2012","31DEC2016",9.7,21,0.0,86311,7.7,12,6.2,15756,"X","X","X","Frederick"
"2012-16","MD Tract 021 7651",24021765100,"01JAN2012","31DEC2016",13,26,9.1,72819,5.0,13,6.6,15251,"X","X","X","Frederick"
"2012-16","MD Tract 021 7668",24021766800,"01JAN2012","31DEC2016",15,20,14,90687,6.6,9.8,9.5,16774,"X","X","X","Frederick"
"2012-16","MD Tract 021 7675",24021767500,"01JAN2012","31DEC2016",4.0,4.1,5.0,97918,3.2,8.8,5.1,23399,"X","X","X","Frederick"
"2012-16","MD Tract 021 7676",24021767600,"01JAN2012","31DEC2016",9.0,10,13,117342,4.0,6.3,9.6,21553,"X","X","X","Frederick"
"2012-16","MD Tract 021 7707",24021770700,"01JAN2012","31DEC2016",6.8,13,8.1,144735,4.0,9.5,6.0,21511,"X","X","X","Frederick"
"2012-16","MD Tract 021 7722",24021772200,"01JAN2012","31DEC2016",21,25,2.8,83229,9.5,22,12,36113,"X","X","X","Frederick"
"2012-16","MD Tract 021 7735",24021773500,"01JAN2012","31DEC2016",7.9,9.4,11,97901,3.8,6.2,8.5,16524,"X","X","X","Frederick"
"2012-16","MD Tract 021 7753.02",24021775302,"01JAN2012","31DEC2016",9.1,19,1.5,110580,6.0,6.8,4.5,15068,"X","X","X","Frederick"
"2012-16","MD Tract 021 7754",24021775400,"01JAN2012","31DEC2016",17,18,13,79146,5.6,11,8.4,15326,"X","X","X","Frederick"
"2012-16","MD Tract 021 7756",24021775600,"01JAN2012","31DEC2016",3.6,3.5,0.0,136900,2.3,4.5,8.4,18965,"X","X","X","Frederick"
"2012-16","MD Tract 031 7001.01",24031700101,"01JAN2012","31DEC2016",3.3,7.5,0.0,196370,3.3,6.3,3.7,25576,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7001.03",24031700103,"01JAN2012","31DEC2016",3.3,0.1,3.0,191049,2.8,5.4,4.7,19171,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7001.04",24031700104,"01JAN2012","31DEC2016",2.1,0.4,1.2,136060,1.1,3.4,6.3,17813,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7001.05",24031700105,"01JAN2012","31DEC2016",2.9,4.4,0.0,128475,2.6,6.1,9.1,29109,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7002.04",24031700204,"01JAN2012","31DEC2016",8.0,14,14,127626,4.8,16,12,25069,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7002.05",24031700205,"01JAN2012","31DEC2016",3.0,2.2,0.0,164984,2.2,3.2,4.6,15854,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7002.06",24031700206,"01JAN2012","31DEC2016",3.4,4.7,1.7,149333,2.7,5.1,5.2,16308,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7002.07",24031700207,"01JAN2012","31DEC2016",5.6,7.0,16,109601,3.1,4.6,12,14174,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7002.08",24031700208,"01JAN2012","31DEC2016",3.2,0.0,3.0,150119,1.8,7.3,9.8,20390,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7003.04",24031700304,"01JAN2012","31DEC2016",7.8,5.5,8.9,140340,4.5,5.6,8.1,18744,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7003.06",24031700306,"01JAN2012","31DEC2016",2.0,2.6,7.3,130633,1.8,3.0,12,20535,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7003.08",24031700308,"01JAN2012","31DEC2016",2.2,1.1,14,133246,1.7,3.8,14,33218,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7003.09",24031700309,"01JAN2012","31DEC2016",10,13,17,78575,5.5,8.4,19,17405,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7003.10",24031700310,"01JAN2012","31DEC2016",11,18,6.3,96912,5.3,13,11,17348,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7003.11",24031700311,"01JAN2012","31DEC2016",6.0,7.4,5.5,148707,4.1,7.6,7.1,16503,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7003.12",24031700312,"01JAN2012","31DEC2016",4.9,7.5,0.0,150202,4.1,6.6,6.8,22321,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7004",24031700400,"01JAN2012","31DEC2016",5.1,6.1,8.5,168863,2.7,12,7.8,27954,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7005",24031700500,"01JAN2012","31DEC2016",3.0,1.5,10,181875,1.6,3.7,10,34008,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7006.04",24031700604,"01JAN2012","31DEC2016",0.2,0.0,0.0,231128,0.4,3.8,4.6,35771,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7006.06",24031700606,"01JAN2012","31DEC2016",1.7,0.8,1.5,169761,1.1,3.5,4.4,18960,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7006.07",24031700607,"01JAN2012","31DEC2016",2.7,5.3,1.9,195876,2.0,4.4,4.6,21223,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7006.08",24031700608,"01JAN2012","31DEC2016",5.2,5.6,3.0,301721,3.2,5.5,3.3,38861,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7006.10",24031700610,"01JAN2012","31DEC2016",6.9,0.9,10,169273,3.1,9.0,9.7,22098,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7006.11",24031700611,"01JAN2012","31DEC2016",2.6,1.8,5.3,164396,1.5,2.6,5.7,16137,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7006.13",24031700613,"01JAN2012","31DEC2016",7.9,7.4,5.6,167203,5.3,6.2,7.4,23688,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7006.14",24031700614,"01JAN2012","31DEC2016",9.9,15,32,90786,6.8,11,18,22989,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7006.15",24031700615,"01JAN2012","31DEC2016",1.5,1.3,0.0,201807,1.4,5.0,7.3,24008,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7006.16",24031700616,"01JAN2012","31DEC2016",1.1,1.2,0.0,191175,1.0,3.5,4.3,27797,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.04",24031700704,"01JAN2012","31DEC2016",11,21,9.4,115777,5.8,10,11,21169,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.06",24031700706,"01JAN2012","31DEC2016",7.3,8.5,9.1,109735,3.5,5.8,12,19973,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.10",24031700710,"01JAN2012","31DEC2016",8.8,17,4.0,124801,6.1,12,5.2,23298,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.11",24031700711,"01JAN2012","31DEC2016",6.4,8.4,1.8,123073,2.9,5.0,4.1,15493,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.13",24031700713,"01JAN2012","31DEC2016",9.4,14,5.5,70988,4.7,7.5,12,19528,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.15",24031700715,"01JAN2012","31DEC2016",7.2,9.5,1.9,108461,3.6,4.9,5.2,14414,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.16",24031700716,"01JAN2012","31DEC2016",10,20,2.8,108224,6.8,12,5.9,18563,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.17",24031700717,"01JAN2012","31DEC2016",8.5,11,10.0,87528,4.6,6.0,5.7,15240,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.18",24031700718,"01JAN2012","31DEC2016",4.8,2.5,7.1,146696,2.1,8.1,3.8,21158,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.19",24031700719,"01JAN2012","31DEC2016",18,26,0.2,73612,5.9,9.0,5.6,12731,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.20",24031700720,"01JAN2012","31DEC2016",7.6,13,0.0,120464,6.8,9.1,7.8,26003,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.21",24031700721,"01JAN2012","31DEC2016",7.0,5.5,15,77161,3.9,9.8,13,24687,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.22",24031700722,"01JAN2012","31DEC2016",12,13,4.3,74903,6.2,9.8,6.3,19384,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.23",24031700723,"01JAN2012","31DEC2016",16,27,13,94165,6.4,13,4.4,23160,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7007.24",24031700724,"01JAN2012","31DEC2016",17,21,29,52842,9.3,13,19,10752,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.10",24031700810,"01JAN2012","31DEC2016",14,28,11,115581,6.4,13,6.5,12872,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.11",24031700811,"01JAN2012","31DEC2016",4.3,5.6,4.4,93718,3.0,3.9,6.6,14932,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.12",24031700812,"01JAN2012","31DEC2016",9.1,13,4.9,129464,4.5,8.4,5.7,23332,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.13",24031700813,"01JAN2012","31DEC2016",15,27,11,99518,6.1,10,5.4,15136,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.15",24031700815,"01JAN2012","31DEC2016",8.9,12,20,117316,6.7,8.4,14,29040,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.16",24031700816,"01JAN2012","31DEC2016",5.4,9.0,5.3,104264,3.5,7.1,4.4,14496,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.17",24031700817,"01JAN2012","31DEC2016",9.9,11,11,129212,5.6,13,8.6,36960,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.18",24031700818,"01JAN2012","31DEC2016",18,33,0.0,65295,9.4,13,20,13554,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.19",24031700819,"01JAN2012","31DEC2016",6.8,12,11,103753,4.1,5.7,13,15140,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.20",24031700820,"01JAN2012","31DEC2016",13,21,0.0,96593,5.6,11,17,20503,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.22",24031700822,"01JAN2012","31DEC2016",13,22,2.6,78649,9.3,13,19,19374,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.23",24031700823,"01JAN2012","31DEC2016",3.3,1.1,2.4,132042,1.5,5.1,4.8,17265,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.24",24031700824,"01JAN2012","31DEC2016",4.6,0.0,7.7,179771,3.7,5.0,9.7,30233,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.26",24031700826,"01JAN2012","31DEC2016",1.6,0.0,1.4,212069,1.0,4.4,3.8,42704,"X","X","X","Montgomery"
"2012-16","MD Tract 031 7008.28",24031700828,"01JAN2012","31DEC2016",3.1,0.9,13,203704,1.6,6.9,8.8,36791,"X","X","X","Montgomery"
